id,Is Action,Is Adventure,Is Animation,Is Christmas Movie,Is Comedy,Is Crime,Is Documentary,Is Drama,Is Family,Is Fantasy,Is Foreign,Is History,Is Horror,Is Music,Is Mystery,Is Romance,Is Science Fiction,Is TV Movie,Is Thriller,Is War,Is Western,Tag: aftercreditsstinger,Tag: alien,Tag: biography,Tag: blood,Tag: corruption,Tag: dark comedy,Tag: death,Tag: detective,Tag: dog,Tag: drug,Tag: dystopia,Tag: england,Tag: escape,Tag: family,Tag: father,Tag: film noir,Tag: friendship,Tag: gangster,Tag: gay,Tag: high school,Tag: independent film,Tag: investigation,Tag: kidnapping,Tag: love,Tag: marriage,Tag: martial arts,Tag: money,Tag: music,Tag: new york,Tag: nudity,Tag: paris,Tag: party,Tag: prison,Tag: remake,Tag: revenge,Tag: robbery,Tag: romance,Tag: secret,Tag: sequel,Tag: serial killer,Tag: small town,Tag: sport,Tag: spy,Tag: stand-up comedy,Tag: suicide,Tag: suspense,Tag: teacher,Tag: teenager,Tag: vampire,Tag: violence,Tag: wedding,Tag: world war ii,adult,imdb_id,popularity,release_date,release_month,release_quarter,release_year,runtime,title,vote_average,vote_count
104732,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2343713,0.270623,2012-04-20,4.0,2.0,2012.0,83.0,Sexy Baby,5.6,7.0
11826,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1,tt0203119,5.819673,2000-09-13,9.0,3.0,2000.0,89.0,Sexy Beast,7.0,219.0
180679,,,,0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1801096,4.542951,2013-04-09,4.0,2.0,2013.0,85.0,Sexy Evil Genius,6.2,32.0
9099,,,,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0117608,5.70904,1996-03-29,3.0,1.0,1996.0,90.0,Sgt. Bilko,5.5,96.0
27994,1.0,,,0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0117609,1.202655,1991-01-01,1.0,1.0,1991.0,105.0,Sgt. Kabukiman N.Y.P.D.,6.1,16.0
68551,,,,0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0139606,0.350875,1999-10-19,10.0,4.0,1999.0,96.0,Shades,6.0,1.0
79519,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0886531,1.394956,2008-10-18,10.0,4.0,2008.0,87.0,Shades of Ray,6.5,7.0
37813,,,,0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1425253,2.949394,2010-05-14,5.0,2.0,2010.0,77.0,Shadow,5.5,21.0
21734,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0036342,8.007141,1943-01-16,1.0,1.0,1943.0,108.0,Shadow of a Doubt,7.5,219.0
390959,,,,0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0265736,0.076061,2000-10-22,10.0,4.0,2000.0,45.0,Shadow of the Blair Witch,7.0,2.0
14590,,,,0,1.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0034172,2.671234,1941-11-21,11.0,4.0,1941.0,97.0,Shadow of the Thin Man,6.2,17.0
10873,,,,0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0189998,12.691457,2000-05-15,5.0,2.0,2000.0,92.0,Shadow of the Vampire,6.6,149.0
25548,,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0042952,0.976364,1950-05-19,5.0,2.0,1950.0,84.0,Shadow on the Wall,7.0,3.0
9921,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0396857,3.146891,2005-09-09,9.0,3.0,2005.0,93.0,Shadowboxer,5.7,24.0
10445,,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0108101,2.96586,1993-12-25,12.0,4.0,1993.0,131.0,Shadowlands,6.8,61.0
15484,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0053270,2.316931,1959-11-11,11.0,4.0,1959.0,87.0,Shadows,7.2,39.0
38469,,,,0,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0038929,0.211814,1946-06-27,6.0,2.0,1946.0,64.0,Shadows Over Chinatown,6.3,4.0
19200,,,,0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1,tt0105378,8.678022,1991-12-05,12.0,4.0,1991.0,85.0,Shadows and Fog,7.0,80.0
3,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0092149,2.29211,1986-10-16,10.0,4.0,1986.0,76.0,Shadows in Paradise,7.1,35.0
12547,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0376181,1.606225,2005-05-12,5.0,2.0,2005.0,100.0,Shadows in the Sun,6.3,12.0
73351,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0144604,0.532294,1998-09-22,9.0,3.0,1998.0,89.0,Shadrach,6.6,4.0
482,1.0,1.0,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0067741,3.73688,1971-07-02,7.0,3.0,1971.0,100.0,Shaft,6.5,68.0
479,1.0,1.0,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1,tt0162650,7.420019,2000-06-15,6.0,2.0,2000.0,99.0,Shaft,5.5,316.0
494,1.0,1.0,,0,,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1,tt0070679,1.424722,1973-06-14,6.0,2.0,1973.0,112.0,Shaft in Africa,5.4,6.0
493,1.0,1.0,,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0069257,0.760855,1972-06-08,6.0,2.0,1972.0,104.0,Shaft's Big Score!,6.1,7.0
38043,,,,0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0098300,1.096473,1989-07-21,7.0,3.0,1989.0,98.0,Shag,5.9,14.0
30527,,,,0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0472562,1.334478,2007-09-28,9.0,3.0,2007.0,112.0,Shake Hands With the Devil,7.0,12.0
38558,1.0,1.0,,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0096087,1.596442,1988-05-06,5.0,2.0,1988.0,112.0,Shakedown,6.2,17.0
26291,1.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0102898,2.714993,1991-03-13,3.0,1.0,1991.0,87.0,Shakes the Clown,5.5,25.0
1934,,,,0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0138097,13.813155,1998-12-11,12.0,4.0,1998.0,122.0,Shakespeare in Love,6.8,831.0
39209,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0063592,6.229674,1968-11-06,11.0,4.0,1968.0,113.0,Shalako,5.4,12.0
4380,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0358135,9.082538,2004-10-15,10.0,4.0,2004.0,107.0,Shall We Dance?,5.9,308.0
9905,,,,0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0111149,8.223026,1994-12-22,12.0,4.0,1994.0,92.0,Shallow Grave,7.0,247.0
9889,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0256380,12.520688,2001-11-01,11.0,4.0,2001.0,114.0,Shallow Hal,5.7,764.0
76025,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1723811,11.72049,2011-10-02,10.0,4.0,2011.0,100.0,Shame,7.0,897.0
4989,,,,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0070680,0.674968,1973-01-31,1.0,1.0,1973.0,106.0,Shamus,7.6,5.0
3110,,,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0046303,6.63816,1953-04-23,4.0,2.0,1953.0,118.0,Shane,7.3,143.0
38407,,,,0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt1092634,7.370332,2010-06-10,6.0,2.0,2010.0,105.0,Shanghai,5.9,53.0
15361,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0469184,6.397927,2007-03-17,3.0,1.0,2007.0,106.0,Shanghai Kiss,5.9,18.0
6038,1.0,1.0,,0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0300471,7.469778,2003-02-06,2.0,1.0,2003.0,115.0,Shanghai Knights,6.0,707.0
8584,1.0,1.0,,0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0184894,10.308442,2000-05-26,5.0,2.0,2000.0,110.0,Shanghai Noon,6.2,756.0
29399,,,,0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0072149,1.096082,1974-10-09,10.0,4.0,1974.0,93.0,Shanks,5.7,5.0
185562,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2352394,1.559884,2013-03-12,3.0,1.0,2013.0,99.0,Shark Alarm at Müggel Lake,6.1,12.0
10555,1.0,,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0307453,17.999273,2004-09-20,9.0,3.0,2004.0,90.0,Shark Tale,5.8,1612.0
335409,1.0,,,0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3403194,3.812053,2015-11-04,11.0,4.0,2015.0,84.0,Sharkansas Women's Prison Massacre,5.7,10.0
13894,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0856008,2.814765,2006-09-11,9.0,3.0,2006.0,89.0,Sharkwater,7.8,20.0
14664,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1,tt0083064,2.633399,1981-12-18,12.0,4.0,1981.0,122.0,Sharky's Machine,6.1,31.0
70133,1.0,1.0,,0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0108108,1.591882,1993-05-05,5.0,2.0,1993.0,102.0,Sharpe's Rifles,5.6,27.0
2071,,,,0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1,tt0102900,6.851939,1991-10-11,10.0,4.0,1991.0,98.0,Shattered,6.1,32.0
747,,,,0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0365748,14.902948,2004-04-09,4.0,2.0,2004.0,99.0,Shaun of the Dead,7.5,2479.0
263109,,1.0,1.0,0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2872750,9.961184,2015-02-05,2.0,1.0,2015.0,85.0,Shaun the Sheep Movie,6.9,456.0
17604,,1.0,,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0059710,5.632803,1965-04-10,4.0,2.0,1965.0,106.0,She,5.7,13.0
157449,1.0,,,0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,tt2336846,2.448345,2012-12-28,12.0,4.0,2012.0,90.0,She Made Them Do It,6.0,11.0
13909,,,,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0041866,7.715087,1949-10-22,10.0,4.0,1949.0,103.0,She Wore a Yellow Ribbon,7.1,61.0
10314,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1,tt0160862,7.064982,1999-01-29,1.0,1.0,1999.0,95.0,She's All That,5.7,425.0
269705,,,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3319508,1.135336,2014-12-05,12.0,4.0,2014.0,87.0,She's Beautiful When She's Angry,7.8,14.0
245906,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1767372,7.032964,2014-10-27,10.0,4.0,2014.0,93.0,She's Funny That Way,5.8,238.0
27995,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0091939,7.056652,1986-08-08,8.0,3.0,1986.0,84.0,She's Gotta Have It,6.2,29.0
12714,,,,0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0096094,7.255375,1988-02-05,2.0,1.0,1988.0,106.0,She's Having a Baby,5.5,51.0
253282,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3130776,1.903051,2014-02-09,2.0,1.0,2014.0,90.0,She's Lost Control,5.6,14.0
34016,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0815236,8.101247,2010-03-11,3.0,1.0,2010.0,104.0,She's Out of My League,5.9,544.0
38878,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0385278,0.384404,2004-02-16,2.0,1.0,2004.0,88.0,She's Too Young,5.4,7.0
9655,,,,0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,1,tt0454945,6.916201,2006-03-17,3.0,1.0,2006.0,105.0,She's the Man,6.4,691.0
11363,,,,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1,tt0117628,10.827266,1996-08-26,8.0,3.0,1996.0,96.0,She's the One,5.7,71.0
11157,,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,tt0098309,4.282807,1989-12-08,12.0,4.0,1989.0,99.0,She-Devil,5.4,82.0
45322,,,,0,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0038934,4.575792,1946-05-17,5.0,2.0,1946.0,61.0,She-Wolf of London,6.2,11.0
34459,1.0,,,0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0073697,0.299956,1975-03-26,3.0,1.0,1975.0,90.0,"Sheba, Baby",5.6,6.0
135990,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt2088893,2.013046,2012-11-26,11.0,4.0,2012.0,90.0,Shell,6.4,15.0
287426,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3136112,5.675752,2014-09-12,9.0,3.0,2014.0,105.0,Shelter,5.8,34.0
41505,,,,0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1179069,11.634377,2010-03-27,3.0,1.0,2010.0,112.0,Shelter,5.7,213.0
17483,1.0,,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0942384,7.72654,2007-06-16,6.0,2.0,2007.0,97.0,Shelter,7.8,100.0
21027,1.0,1.0,,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0059711,3.265501,1965-06-03,6.0,2.0,1965.0,105.0,Shenandoah,6.7,33.0
33555,1.0,,,0,,,,1.0,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1522835,2.719197,2010-01-26,1.0,1.0,2010.0,89.0,Sherlock Holmes,5.5,41.0
10528,1.0,1.0,,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0988045,15.68604,2009-12-23,12.0,4.0,2009.0,128.0,Sherlock Holmes,7.0,5883.0
50553,,,,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0036348,1.454775,1943-09-17,9.0,3.0,1943.0,68.0,Sherlock Holmes Faces Death,7.2,16.0
28771,,,,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0088108,0.206199,1984-12-23,12.0,4.0,1984.0,72.0,Sherlock Holmes and the Masks of Death,6.5,2.0
18706,1.0,1.0,,0,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0035317,2.538368,1942-12-25,12.0,4.0,1942.0,68.0,Sherlock Holmes and the Secret Weapon,6.8,23.0
27117,,,,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0035318,2.134728,1942-09-18,9.0,3.0,1942.0,65.0,Sherlock Holmes and the Voice of Terror,7.3,18.0
27200,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0075208,0.566258,1976-10-18,10.0,4.0,1976.0,100.0,Sherlock Holmes in New York,6.0,5.0
44383,1.0,,,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0036349,5.165507,1943-04-30,4.0,2.0,1943.0,71.0,Sherlock Holmes in Washington,7.4,14.0
68352,,,,0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0095330,1.831212,1988-08-31,8.0,3.0,1988.0,105.0,Sherlock Holmes: The Hound of the Baskervilles,6.6,23.0
341366,,1.0,,0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt3746250,2.590546,2015-06-07,6.0,2.0,2015.0,96.0,Sherpa,7.4,12.0
13075,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0423169,3.319349,2006-09-08,9.0,3.0,2006.0,96.0,Sherrybaby,6.3,43.0
30034,,,,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0047479,0.637993,1954-08-27,8.0,3.0,1954.0,82.0,Shield for Murder,7.0,10.0
21900,,,,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1104126,1.747367,2009-04-24,4.0,2.0,2009.0,85.0,Shifty,6.0,15.0
33660,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0120118,2.89449,1996-11-30,11.0,4.0,1996.0,93.0,Shiloh,5.7,17.0
77946,,,,0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0175159,0.530506,1999-07-02,7.0,3.0,1999.0,96.0,Shiloh 2: Shiloh Season,6.2,6.0
7863,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0117631,11.664053,1996-01-21,1.0,1.0,1996.0,105.0,Shine,7.3,136.0
7944,,,,0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1,tt0893382,2.43629,2008-02-07,2.0,1.0,2008.0,122.0,Shine a Light,7.2,45.0
31962,,,,0,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0105391,5.860319,1992-01-31,1.0,1.0,1992.0,132.0,Shining Through,6.2,34.0
74124,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0114427,0.100415,1995-07-01,7.0,3.0,1995.0,53.0,Shinjuku Boys,6.5,2.0
20083,1.0,,,0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1075419,4.382125,2009-03-22,3.0,1.0,2009.0,119.0,Shinjuku Incident,6.7,68.0
10116,1.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0475723,4.419592,2005-09-17,9.0,3.0,2005.0,107.0,Shinobi: Heart Under Blade,6.4,54.0
30080,,,,0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt0059712,3.235694,1965-07-29,7.0,3.0,1965.0,149.0,Ship of Fools,5.4,18.0
128207,,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,tt1773764,0.837582,2012-09-06,9.0,3.0,2012.0,143.0,Ship of Theseus,7.4,14.0
